"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"5335","TD24042277","Item240422345","ONIONS","1","each","10267797"
"5336","TD24042277","Item240422462","EGG DOZEN","1","each","10267797"
"5337","TD24042277","Item240422877","CARROTS","1","each","10267797"
"5338","TD24042277","Item240422939","GREEN BEANS","1","each","10267797"
"5339","TD24042277","Item240422361","KARINGA","1","each","10267797"
"5340","TD24042277","Item24042240","CABBAGE","1","each","10267797"
"5341","TD24042277","Item240422757","CHICKEN BREAST","1","each","10267797"
"5342","TD24042277","Item240422669","DELTA PET","15","each","10267797"
"5343","TD24042277","Item240422815","CHICKEN SPICE","3","each","10267797"
"5344","TD24042277","Item240422853","WATER","24","each","10267797"
"5345","TD24042277","Item240422131","PEPPER ROBOT","1","each","10267797"
"5346","TD24042280","Item240422403","CHICKEN","3","each","10267797"
"5347","TD24042280","Item240422611","BEEF","3","each","10267797"
"5348","TD24042280","Item240422459","RICE","2","each","10267797"
"5349","TD24042280","Item240422343","COOKING OIL","1","each","10267797"
"5350","TD24042280","Item240422163","SAMOOSA","2","each","10267797"
"5351","TD24042280","Item240422713","BREAD","2","each","10267797"
"5352","TD24042280","Item240422398","POTATOES","5","each","10267797"
"5353","TD24042280","Item240422844","BUTTERNUTS ","2","each","10267797"
"5354","TD24042280","Item240422120","MEALIE MEAL","1","each","10267797"
"5355","TD24042280","Item240422426","MAYONNAISE","1","each","10267797"
"5356","TD24042280","Item240422335","TOMATOES","1","each","10267797"
"5357","TD24042280","Item240422339","ONIONS","1","each","10267797"
"5358","TD24042280","Item240422104","EGG DOZEN","1","each","10267797"
"5359","TD24042280","Item240422170","CARROTS","1","each","10267797"
"5360","TD24042280","Item240422487","GREEN BEANS","1","each","10267797"
"5361","TD24042280","Item240422506","KARINGA","1","each","10267797"
"5362","TD24042280","Item240422590","CABBAGE","1","each","10267797"
"5363","TD24042280","Item240422438","CHICKEN BREAST","1","each","10267797"
"5364","TD24042280","Item240422455","DELTA PET","15","each","10267797"
"5365","TD24042280","Item240422456","CHICKEN SPICE","3","each","10267797"
"5366","TD24042280","Item2404226","WATER","24","each","10267797"
"5367","TD24042280","Item240422847","PEPPER ROBOT","1","each","10267797"
"5368","TD24042256","Item240422815","CHICKEN","3","each","10267797"
"5369","TD24042256","Item240422809","BEEF","3","each","10267797"
"5370","TD24042256","Item240422289","RICE","2","each","10267797"
"5371","TD24042256","Item240422874","COOKING OIL","1","each","10267797"
"5372","TD24042256","Item240422525","SAMOOSA","2","each","10267797"
"5373","TD24042256","Item240422723","BREAD","2","each","10267797"
"5374","TD24042256","Item240422189","POTATOES","5","each","10267797"
"5375","TD24042256","Item240422651","BUTTERNUTS ","2","each","10267797"
"5376","TD24042256","Item240422627","MEALIE MEAL","1","each","10267797"
"5377","TD24042256","Item240422431","MAYONNAISE","1","each","10267797"
"5378","TD24042256","Item240422442","TOMATOES","1","each","10267797"
"5379","TD24042256","Item240422609","ONIONS","1","each","10267797"
"5380","TD24042256","Item240422319","EGG DOZEN","1","each","10267797"
"5381","TD24042256","Item240422772","CARROTS","1","each","10267797"
"5382","TD24042256","Item240422382","GREEN BEANS","1","each","10267797"
"5383","TD24042256","Item240422961","KARINGA","1","each","10267797"
"5384","TD24042256","Item240422260","CABBAGE","1","each","10267797"
"5385","TD24042256","Item240422735","CHICKEN BREAST","1","each","10267797"
"5386","TD24042256","Item240422337","DELTA PET","15","each","10267797"
"5387","TD24042256","Item240422767","CHICKEN SPICE","3","each","10267797"
"5388","TD24042256","Item240422136","WATER","24","each","10267797"
"5389","TD24042256","Item240422972","PEPPER ROBOT","1","each","10267797"
"5390","TD24042220","Item240422395","CHICKEN","3","each","10267797"
"5391","TD24042220","Item240422579","BEEF","3","each","10267797"
"5392","TD24042220","Item240422342","RICE","2","each","10267797"
"5393","TD24042220","Item240422250","COOKING OIL","1","each","10267797"
"5394","TD24042220","Item240422449","SAMOOSA","2","each","10267797"
"5395","TD24042220","Item240422395","BREAD","2","each","10267797"
"5396","TD24042220","Item240422653","POTATOES","5","each","10267797"
"5397","TD24042220","Item240422247","BUTTERNUTS ","2","each","10267797"
"5398","TD24042220","Item240422203","MEALIE MEAL","1","each","10267797"
"5399","TD24042220","Item240422370","MAYONNAISE","1","each","10267797"
"5400","TD24042220","Item240422928","TOMATOES","1","each","10267797"
"5401","TD24042220","Item240422301","ONIONS","1","each","10267797"
"5402","TD24042220","Item240422689","EGG DOZEN","1","each","10267797"
"5403","TD24042220","Item24042223","CARROTS","1","each","10267797"
"5404","TD24042220","Item240422854","GREEN BEANS","1","each","10267797"
"5405","TD24042220","Item24042246","KARINGA","1","each","10267797"
"5406","TD24042220","Item240422767","CABBAGE","1","each","10267797"
"5407","TD24042220","Item240422950","CHICKEN BREAST","1","each","10267797"
"5408","TD24042220","Item240422500","DELTA PET","15","each","10267797"
"5409","TD24042220","Item240422915","CHICKEN SPICE","3","each","10267797"
"5410","TD24042220","Item240422707","WATER","24","each","10267797"
"5411","TD24042220","Item240422181","PEPPER ROBOT","1","each","10267797"
"5412","TD24042228","Item240422270","CHICKEN","3","each","10267797"
"5413","TD24042228","Item240422624","BEEF","3","each","10267797"
"5414","TD24042228","Item240422485","RICE","2","each","10267797"
"5415","TD24042228","Item24042254","COOKING OIL","1","each","10267797"
"5416","TD24042228","Item240422935","SAMOOSA","2","each","10267797"
"5417","TD24042228","Item240422990","BREAD","2","each","10267797"
"5418","TD24042228","Item240422473","POTATOES","5","each","10267797"
"5419","TD24042228","Item240422671","BUTTERNUTS ","2","each","10267797"
"5420","TD24042228","Item240422534","MEALIE MEAL","1","each","10267797"
"5421","TD24042228","Item240422359","MAYONNAISE","1","each","10267797"
"5422","TD24042228","Item240422692","TOMATOES","1","each","10267797"
"5423","TD24042228","Item240422816","ONIONS","1","each","10267797"
"5424","TD24042228","Item24042289","EGG DOZEN","1","each","10267797"
"5425","TD24042228","Item240422137","CARROTS","1","each","10267797"
"5426","TD24042228","Item24042276","GREEN BEANS","1","each","10267797"
"5427","TD24042228","Item240422337","KARINGA","1","each","10267797"
"5428","TD24042228","Item240422592","CABBAGE","1","each","10267797"
"5429","TD24042228","Item240422976","CHICKEN BREAST","1","each","10267797"
"5430","TD24042228","Item240422422","DELTA PET","15","each","10267797"
"5431","TD24042228","Item240422266","CHICKEN SPICE","3","each","10267797"
"5432","TD24042228","Item240422514","WATER","24","each","10267797"
"5433","TD24042228","Item240422971","PEPPER ROBOT","1","each","10267797"
"5434","TD24042290","Item240422264","CHICKEN","3","each","10267797"
"5435","TD24042290","Item240422258","BEEF","3","each","10267797"
"5436","TD24042290","Item240422470","RICE","2","each","10267797"
"5437","TD24042290","Item240422958","COOKING OIL","1","each","10267797"
"5438","TD24042290","Item240422392","SAMOOSA","2","each","10267797"
"5439","TD24042290","Item240422764","BREAD","2","each","10267797"
"5440","TD24042290","Item240422958","POTATOES","5","each","10267797"
"5441","TD24042290","Item240422623","BUTTERNUTS ","2","each","10267797"
"5442","TD24042290","Item240422825","MEALIE MEAL","1","each","10267797"
"5443","TD24042290","Item240422600","MAYONNAISE","1","each","10267797"
"5444","TD24042290","Item240422711","TOMATOES","1","each","10267797"
"5445","TD24042290","Item240422618","ONIONS","1","each","10267797"
"5446","TD24042290","Item240422814","EGG DOZEN","1","each","10267797"
"5447","TD24042290","Item240422674","CARROTS","1","each","10267797"
"5448","TD24042290","Item240422865","GREEN BEANS","1","each","10267797"
"5449","TD24042290","Item240422220","KARINGA","1","each","10267797"
"5450","TD24042290","Item240422657","CABBAGE","1","each","10267797"
"5451","TD24042290","Item240422213","CHICKEN BREAST","1","each","10267797"
"5452","TD24042290","Item240422319","DELTA PET","15","each","10267797"
"5453","TD24042290","Item240422484","CHICKEN SPICE","3","each","10267797"
"5454","TD24042290","Item240422151","WATER","24","each","10267797"
"5455","TD24042290","Item240422962","PEPPER ROBOT","1","each","10267797"
"5456","TD24042230","Item240422548","CHICKEN","3","each","10267797"
"5457","TD24042230","Item240422873","BEEF","3","each","10267797"
"5458","TD24042230","Item240422704","RICE","2","each","10267797"
"5459","TD24042230","Item240422131","COOKING OIL","1","each","10267797"
"5460","TD24042230","Item240422655","SAMOOSA","2","each","10267797"
"5461","TD24042230","Item240422835","BREAD","2","each","10267797"
"5462","TD24042230","Item240422706","POTATOES","5","each","10267797"
"5463","TD24042230","Item240422430","BUTTERNUTS ","2","each","10267797"
"5464","TD24042230","Item240422889","MEALIE MEAL","1","each","10267797"
"5465","TD24042230","Item240422974","MAYONNAISE","1","each","10267797"
"5466","TD24042230","Item240422639","TOMATOES","1","each","10267797"
"5467","TD24042230","Item240422848","ONIONS","1","each","10267797"
"5468","TD24042230","Item240422176","EGG DOZEN","1","each","10267797"
"5469","TD24042230","Item240422259","CARROTS","1","each","10267797"
"5470","TD24042230","Item240422865","GREEN BEANS","1","each","10267797"
"5471","TD24042230","Item240422794","KARINGA","1","each","10267797"
"5472","TD24042230","Item240422841","CABBAGE","1","each","10267797"
"5473","TD24042230","Item240422387","CHICKEN BREAST","1","each","10267797"
"5474","TD24042230","Item240422837","DELTA PET","15","each","10267797"
"5475","TD24042230","Item240422692","CHICKEN SPICE","3","each","10267797"
"5476","TD24042230","Item240422719","WATER","24","each","10267797"
"5477","TD24042230","Item240422936","PEPPER ROBOT","1","each","10267797"
"5478","TD24042253","Item240422689","CHICKEN","3","each","10267797"
"5479","TD24042253","Item24042282","BEEF","3","each","10267797"
"5480","TD24042253","Item240422946","RICE","2","each","10267797"
"5481","TD24042253","Item240422953","COOKING OIL","1","each","10267797"
"5482","TD24042253","Item240422841","SAMOOSA","2","each","10267797"
"5483","TD24042253","Item240422348","BREAD","2","each","10267797"
"5484","TD24042253","Item24042277","POTATOES","5","each","10267797"
"5485","TD24042253","Item240422160","BUTTERNUTS ","2","each","10267797"
"5486","TD24042253","Item240422426","MEALIE MEAL","1","each","10267797"
"5487","TD24042253","Item240422960","MAYONNAISE","1","each","10267797"
"5488","TD24042253","Item240422499","TOMATOES","1","each","10267797"
"5489","TD24042253","Item240422710","ONIONS","1","each","10267797"
"5490","TD24042253","Item240422354","EGG DOZEN","1","each","10267797"
"5491","TD24042253","Item240422254","CARROTS","1","each","10267797"
"5492","TD24042253","Item240422251","GREEN BEANS","1","each","10267797"
"5493","TD24042253","Item240422300","KARINGA","1","each","10267797"
"5494","TD24042253","Item240422802","CABBAGE","1","each","10267797"
"5495","TD24042253","Item240422128","CHICKEN BREAST","1","each","10267797"
"5496","TD24042253","Item24042223","DELTA PET","15","each","10267797"
"5497","TD24042253","Item24042270","CHICKEN SPICE","3","each","10267797"
"5498","TD24042253","Item240422721","WATER","24","each","10267797"
"5499","TD24042253","Item240422159","PEPPER ROBOT","1","each","10267797"
"5500","TD2404222","Item240422258","CHICKEN","3","each","10267797"
"5501","TD2404222","Item240422506","BEEF","3","each","10267797"
"5502","TD2404222","Item240422953","RICE","2","each","10267797"
"5503","TD2404222","Item240422792","COOKING OIL","1","each","10267797"
"5504","TD2404222","Item24042281","SAMOOSA","2","each","10267797"
"5505","TD2404222","Item240422158","BREAD","2","each","10267797"
"5506","TD2404222","Item240422705","POTATOES","5","each","10267797"
"5507","TD2404222","Item240422805","BUTTERNUTS ","2","each","10267797"
"5508","TD2404222","Item240422388","MEALIE MEAL","1","each","10267797"
"5509","TD2404222","Item24042239","MAYONNAISE","1","each","10267797"
"5510","TD2404222","Item240422641","TOMATOES","1","each","10267797"
"5511","TD2404222","Item240422964","ONIONS","1","each","10267797"
"5512","TD2404222","Item24042222","EGG DOZEN","1","each","10267797"
"5513","TD2404222","Item24042277","CARROTS","1","each","10267797"
"5514","TD2404222","Item240422154","GREEN BEANS","1","each","10267797"
"5515","TD2404222","Item240422627","KARINGA","1","each","10267797"
"5516","TD2404222","Item240422416","CABBAGE","1","each","10267797"
"5517","TD2404222","Item240422961","CHICKEN BREAST","1","each","10267797"
"5518","TD2404222","Item240422832","DELTA PET","15","each","10267797"
"5519","TD2404222","Item240422909","CHICKEN SPICE","3","each","10267797"
"5520","TD2404222","Item240422803","WATER","24","each","10267797"
"5521","TD2404222","Item240422136","PEPPER ROBOT","1","each","10267797"
"5522","TD24042246","Item240422283","CHICKEN","3","each","10267797"
"5523","TD24042246","Item240422228","BEEF","3","each","10267797"
"5524","TD24042246","Item240422839","RICE","2","each","10267797"
"5525","TD24042246","Item240422929","COOKING OIL","1","each","10267797"
"5526","TD24042246","Item2404227","SAMOOSA","2","each","10267797"
"5527","TD24042246","Item240422367","BREAD","2","each","10267797"
"5528","TD24042246","Item240422115","POTATOES","5","each","10267797"
"5529","TD24042246","Item240422638","BUTTERNUTS ","2","each","10267797"
"5530","TD24042246","Item240422106","MEALIE MEAL","1","each","10267797"
"5531","TD24042246","Item240422345","MAYONNAISE","1","each","10267797"
"5532","TD24042246","Item240422531","TOMATOES","1","each","10267797"
"5533","TD24042246","Item240422580","ONIONS","1","each","10267797"
"5534","TD24042246","Item240422951","EGG DOZEN","1","each","10267797"
"5535","TD24042246","Item240422158","CARROTS","1","each","10267797"
"5536","TD24042246","Item240422699","GREEN BEANS","1","each","10267797"
"5537","TD24042246","Item240422540","KARINGA","1","each","10267797"
"5538","TD24042246","Item240422718","CABBAGE","1","each","10267797"
"5539","TD24042246","Item240422429","CHICKEN BREAST","1","each","10267797"
"5540","TD24042246","Item240422169","DELTA PET","15","each","10267797"
"5541","TD24042246","Item240422652","CHICKEN SPICE","3","each","10267797"
"5542","TD24042246","Item24042249","WATER","24","each","10267797"
"5543","TD24042246","Item240422567","PEPPER ROBOT","1","each","10267797"
"5544","TD24042298","Item240422358","CHICKEN","3","each","10267797"
"5545","TD24042298","Item240422139","BEEF","3","each","10267797"
"5546","TD24042298","Item24042215","RICE","2","each","10267797"
"5547","TD24042298","Item240422721","COOKING OIL","1","each","10267797"
"5548","TD24042298","Item240422813","SAMOOSA","2","each","10267797"
"5549","TD24042298","Item24042263","BREAD","2","each","10267797"
"5550","TD24042298","Item240422654","POTATOES","5","each","10267797"
"5551","TD24042298","Item240422395","BUTTERNUTS ","2","each","10267797"
"5552","TD24042298","Item240422350","MEALIE MEAL","1","each","10267797"
"5553","TD24042298","Item240422680","MAYONNAISE","1","each","10267797"
"5554","TD24042298","Item240422818","TOMATOES","1","each","10267797"
"5555","TD24042298","Item240422217","ONIONS","1","each","10267797"
"5556","TD24042298","Item240422571","EGG DOZEN","1","each","10267797"
