"ace","id","section_code","status_1","status_2","status_3","status_4","status_5","order_status","update_user1","update_user2","update_user3","update_user4","update_user5","checked1_by","update_date2","update_date3","update_date4","checked1_date","reason_1","reason_2","reason_3","reason_4","rfq_status","budget_location"
"ACE2205048","826","524703","1","1","0","0","0","0","ze321796","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Ladders are around $500 000.00 each.",,,,"0","524701"
"ACE22050431","827","524703","1","1","0","0","0","0","ze321796","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Ladders are around $500000.00 each",,,,"0","524701"
"ACE22050417","828","524501","1","2","3","4","5","0","ze321761","ze10855","ze42366","ze301736","ze043110",,"2022-05-17 09:53:01","2022-05-17 01:30:34","2022-05-20 06:58:58","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22050612","829","526001","1","2","3","4","5","0","ze291412","ze234001","ze239429","ze301736","ze043110",,"2022-07-18 11:44:57","2022-07-18 11:49:30","2022-07-18 03:17:38","0000-00-00 00:00:00",,,,,"0","526001"
"ACE22050967","830","524402","1","2","2","0","0","0","ze345237","ze276111","ze232459",,,,"2022-05-23 10:59:48","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Wrong budget class",,,"0","524401"
"ACE22050966","831","524402","1","2","3","4","5","0","ze277185","ze276111","ze232459","ze301736","ze043110",,"2022-05-13 11:39:46","2022-05-13 11:40:40","2022-05-16 12:13:41","0000-00-00 00:00:00",,,,,"0","524401"
"ACE2205092","832","524703","1","2","3","4","5","0","ze321796","ze333352","ze259063","ze301736","ze043110",,"2022-05-10 02:55:48","2022-05-11 03:11:46","2022-05-16 12:13:28","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22050998","833","524703","1","2","3","4","5","0","ze321796","ze333352","ze259063","ze301736","ze043110",,"2022-05-10 02:53:47","2022-05-11 03:12:07","2022-05-16 12:13:15","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22050988","834","524703","1","2","3","4","5","0","ze321796","ze333352","ze259063","ze301736","ze043110",,"2022-05-10 02:50:54","2022-05-11 03:12:30","2022-05-16 12:13:02","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22050916","835","524703","1","2","3","4","5","0","ze321796","ze333352","ze259063","ze301736","ze043110",,"2022-05-10 02:49:20","2022-05-11 03:12:51","2022-05-16 12:12:52","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22051126","836","524501","1","2","3","4","5","0","ze321761","ze10855","ze42366","ze301736","ze043110",,"2022-05-17 10:00:49","2022-05-17 01:31:15","2022-05-20 06:58:14","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22051259","837","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:35:08","2022-07-18 11:48:14","2022-07-18 03:17:04","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051219","838","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:32:42","2022-07-18 11:47:29","2022-07-18 03:16:52","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051246","839","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:30:51","2022-07-18 11:47:09","2022-07-18 03:16:40","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051248","840","524403","1","2","2","0","0","0","ze278491","ze276111","ze232459",,,,"2022-05-23 10:59:05","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Wrong budget class",,,"0","524401"
"ACE22051360","841","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:26:15","2022-07-18 11:46:42","2022-07-18 03:16:23","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051314","842","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-08-17 20:43:15","2022-08-17 13:51:38","2022-08-18 18:10:07","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051312","843","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:16:18","2022-07-18 11:49:18","2022-07-18 03:16:10","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051638","844","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:13:22","2022-07-18 11:49:01","2022-07-18 03:15:55","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051624","845","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:11:08","2022-07-18 11:48:26","2022-07-18 03:15:20","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051637","846","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:08:44","2022-07-18 11:49:42","2022-07-18 03:15:07","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051693","847","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:03:45","2022-07-18 11:49:54","2022-07-18 03:14:55","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051644","848","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-07-18 11:00:38","2022-07-18 11:50:21","2022-07-18 03:14:41","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22051683","849","526001","1","1","0","0","0","0","ze291412","ze234001",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","NOT DONE CORRECTLY",,,,"0","526001"
"ACE22051771","850","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","This is maintenance as is not an asset its an expense",,,,"0","524601"
"ACE22051727","851","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","This is maintenance and is not an asset its an expense",,,,"0","524601"
"ACE22051723","852","523001","1","2","3","4","5","0","ze346373","ze309702","ze239429","ze301736","ze043110",,"2022-06-09 11:16:09","2022-06-10 10:13:06","2022-06-24 09:50:08","0000-00-00 00:00:00",,,,,"0","523001"
"ACE22051711","853","524101","1","2","3","4","5","0","ze237485","ze332259","ze239429","ze301736","ze043110",,"2022-06-27 09:56:34","2022-06-29 08:53:16","2022-07-08 03:13:36","0000-00-00 00:00:00",,,,,"1","524101"
"ACE22051891","854","523001","1","2","3","4","5","0","ze346373","ze309702","ze239429","ze301736","ze043110",,"2022-06-09 11:21:20","2022-06-10 10:12:34","2022-06-24 09:49:56","0000-00-00 00:00:00",,,,,"0","523001"
"ACE22051846","855","524403","1","2","2","0","0","0","ze278491","ze276111","ze232459",,,,"2022-05-23 10:58:46","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Wrong budget class",,,"0","524401"
"ACE2205185","856","524403","1","2","3","4","5","0","ze278491","ze276111","ze232459","ze301736","ze043110",,"2022-05-23 10:58:05","2022-05-24 09:11:44","2022-05-24 04:49:45","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22051883","857","524402","1","2","3","4","5","0","ze232122","ze276111","ze232459","ze301736","ze043110",,"2022-05-23 10:58:21","2022-05-24 09:12:06","2022-05-24 04:49:30","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22051870","858","524402","1","2","2","0","0","0","ze250406","ze276111","ze232459",,,,"2022-05-23 10:51:44","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Wrong budget class",,,"0","524401"
"ACE22051895","859","524402","1","2","2","0","0","0","ze250406","ze276111","ze232459",,,,"2022-05-23 10:51:11","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Wrong budget",,,"0","524401"
"ACE22051976","860","526001","1","1","0","0","0","0","ze291412","ze234001",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","attached wrong specifications",,,,"0","526001"
"ACE22051995","861","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-05-19 03:30:32","2022-05-20 04:24:02","2022-05-20 06:57:56","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22051942","862","524704","1","2","2","0","0","0","ze37222","ze333352","ze259063",,,,"2022-05-23 11:50:57","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22052014","863","524704","1","2","3","4","5","0","ze249246","ze278610","ze259063","ze301736","ze043110",,"2022-05-23 10:00:12","2022-05-24 09:12:26","2022-05-24 04:49:15","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22052086","864","524502","1","2","3","4","5","0","ze332666","ze10855","ze42366","ze301736","ze043110",,"2022-05-24 11:55:33","2022-05-30 11:11:45","2022-05-31 09:47:30","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22052091","865","526001","1","2","3","4","5","0","ze291412","ze234001","ze239429","ze301736","ze043110",,"2022-06-09 11:59:36","2022-06-10 10:12:15","2022-06-24 09:49:33","0000-00-00 00:00:00",,,,,"0","526001"
"ACE22052647","866","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2022-06-02 10:10:06","2022-06-02 11:22:07","2022-06-09 12:10:24","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22052677","867","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2022-06-02 10:08:19","2022-06-02 11:22:15","2022-06-09 12:10:08","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2206014","868","524702","1","2","3","4","5","0","ze226769","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:32:56","2022-06-10 03:59:24","2022-06-24 09:49:16","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060148","869","524702","1","2","3","4","5","0","ze226769","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:31:20","2022-06-10 03:59:10","2022-06-24 09:49:05","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060720","870","524701","1","2","3","4","5","0","ze261874","ze249041","ze259063","ze301736","ze043110",,"2022-07-20 09:21:07","2022-07-20 11:18:11","2022-07-25 02:20:19","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060766","871","524701","1","2","3","4","5","0","ze261874","ze278610","ze259063","ze301736","ze043110",,"2022-07-20 09:19:49","2022-07-20 11:18:26","2022-07-25 02:20:04","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060761","872","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:29:32","2022-06-10 03:58:49","2022-06-24 09:48:55","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060742","873","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:49:51","2022-06-10 03:58:35","2022-06-24 09:48:45","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060785","874","524701","1","2","2","0","0","0","ze261874","ze333352","ze259063",,,,"2022-06-10 02:50:38","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"No allocated costs on the ACE",,,"0","524701"
"ACE22060725","875","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:48:21","2022-06-10 03:58:23","2022-06-24 09:48:34","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060736","876","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:47:00","2022-06-10 03:58:11","2022-06-24 09:48:23","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060780","877","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:45:32","2022-06-10 03:58:00","2022-06-24 09:48:12","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060737","878","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:44:13","2022-06-10 03:57:51","2022-06-24 09:47:57","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2206078","879","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:42:28","2022-06-10 03:56:59","2022-06-24 09:47:39","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060791","880","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-07-22 10:51:31","2022-07-25 11:12:28","2022-07-25 02:19:15","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060767","881","524701","1","2","2","0","0","0","ze261874","ze249041","ze259063",,,,"2022-07-22 10:51:41","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060777","882","524701","1","2","2","0","0","0","ze261874","ze333352","ze259063",,,,"2022-07-22 10:51:51","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060797","883","524701","1","2","2","0","0","0","ze261874","ze333352","ze259063",,,,"2022-07-22 10:52:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060733","884","524701","1","2","2","0","0","0","ze261874","ze249041","ze259063",,,,"2022-07-22 10:52:11","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060739","885","524701","1","2","2","0","0","0","ze261874","ze249041","ze259063",,,,"2022-07-22 10:52:20","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE2206079","886","524701","1","2","2","0","0","0","ze261874","ze249041","ze259063",,,,"2022-07-22 10:52:29","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060768","887","524701","1","2","2","0","0","0","ze261874","ze249041","ze259063",,,,"2022-07-22 10:52:37","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060793","888","524701","1","2","2","0","0","0","ze261874","ze278610","ze259063",,,,"2022-07-22 10:52:48","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060790","889","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-07-22 10:53:35","2022-07-25 11:13:03","2022-07-25 02:12:59","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060713","890","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-07-22 10:54:18","2022-07-25 11:12:51","2022-07-25 02:18:36","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060715","891","524701","1","2","2","0","0","0","ze261874","ze333352","ze259063",,,,"2022-07-22 10:54:31","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE2206077","892","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-07-22 10:48:50","2022-07-25 11:12:43","2022-07-25 02:18:54","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060798","893","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:54:45","2022-06-10 03:56:47","2022-06-24 09:47:29","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2206072","894","524701","1","2","3","4","5","0","ze261874","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:53:09","2022-06-10 03:56:34","2022-06-24 09:47:14","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060774","895","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:35:53","2022-06-10 03:56:23","2022-06-24 09:47:03","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060718","896","524703","1","2","2","0","0","0","ze282588","ze249041","ze259063",,,,"2022-07-20 08:44:45","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060712","897","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:40:53","2022-06-10 03:56:10","2022-06-24 09:13:04","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060764","898","524703","1","2","2","0","0","0","ze282588","ze249041","ze259063",,,,"2022-07-20 08:44:55","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060782","899","524703","1","2","2","0","0","0","ze282588","ze278610","ze259063",,,,"2022-07-20 08:44:36","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE22060734","900","524703","1","2","3","4","5","0","ze282588","ze278610","ze259063","ze301736","ze043110",,"2022-07-20 08:44:27","2022-07-20 09:11:40","2022-07-25 02:15:04","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060711","901","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:39:18","2022-06-10 03:56:01","2022-06-24 09:12:55","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22060759","902","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2022-06-10 02:37:49","2022-06-10 03:55:47","2022-06-24 09:12:38","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2206092","903","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2022-06-13 12:58:00","2022-06-13 03:59:22","2022-06-24 09:12:15","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2206093","904","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2022-06-13 12:56:53","2022-06-13 03:59:31","2022-06-24 09:12:04","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22061017","905","524502","1","2","3","4","5","0","ze7269","ze10855","ze42366","ze301736","ze043110",,"2022-06-14 09:27:05","2022-06-15 09:04:38","2022-06-24 09:11:52","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22061393","906","524701","1","1","0","0","0","0","ze297011","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Testing",,,,"0","524701"
"ACE22061422","907","524504","1","2","3","4","5","0","ze242594","ze10855","ze42366","ze301736","ze043110",,"2022-06-20 09:57:32","2022-06-20 10:16:43","2022-06-24 09:11:40","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22061451","908","524504","1","2","3","4","5","0","ze242594","ze10855","ze42366","ze301736","ze043110",,"2022-06-20 09:57:15","2022-06-20 10:16:53","2022-06-24 09:11:23","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22061571","909","524504","1","2","3","4","5","0","ze242594","ze10855","ze42366","ze301736","ze043110",,"2022-06-20 09:56:47","2022-06-20 10:17:02","2022-06-24 09:11:12","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22062086","910","523001","1","2","3","4","5","0","ze346373","ze309702","ze239429","ze301736","ze043110",,"2022-06-27 09:41:36","2022-06-29 08:53:00","2022-07-08 03:13:15","0000-00-00 00:00:00",,,,,"0","523001"
"ACE22062285","911","524503","1","2","3","4","5","0","ze248770","ze10855","ze42366","ze301736","ze043110",,"2022-07-05 03:55:05","2022-07-08 04:45:42","2022-07-11 04:09:27","0000-00-00 00:00:00",,,,,"0","524501"
"ACE2206238","912","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2022-07-20 09:26:02","2022-07-20 11:18:47","2022-07-25 02:13:55","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22062430","913","523001","1","2","3","4","5","0","ze296538","ze309702","ze239429","ze301736","ze043110",,"2022-07-18 10:45:35","2022-07-18 11:50:33","2022-07-18 03:14:30","0000-00-00 00:00:00",,,,,"0","523001"
"ACE22062498","914","524501","1","2","3","4","5","0","ze225282","ze10855","ze42366","ze301736","ze043110",,"2022-07-05 03:54:19","2022-07-08 04:45:51","2022-07-11 04:08:53","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22062826","915","524504","1","2","3","4","5","0","ze242594","ze10855","ze42366","ze301736","ze043110",,"2022-07-05 03:53:42","2022-07-08 04:46:15","2022-07-11 04:08:30","0000-00-00 00:00:00",,,,,"0","524501"
