"id","document_id","rfq_number","rfq_date","scope_of_work","item_required","qty","date_created","specifications","created_by","section_code","ace","ace_spec","proc_ref","region"
"573","RQ22031680","10227341","2022-03-15","3 X APPLE 11 INCH (2021 ) M1 IPAD PRO
WI-FI + CEL 256GB - SPACE GREY
3 X SPECK BALANCE FOLIO FOR IPAD
PRO 11"" S/W VARIOUS
3 X BODY GLOVE TEMPERED GLASS SCREEN GUARD FOR
IPAD",,"0","2022-12-07 10:12:16","../specifications/Ipads.pdf","ze226580","527001",,,"acc473310","harare"
"574","RQ22031738","10227382","2022-03-17","H Sections for Finance section storeroom additional materials",,"0","2022-12-07 10:12:16","../specifications/scan0005.pdf","ze296538","523001",,,"acc475005","harare"
"575","RQ22031758","10227385","2022-03-17","timber for Finance section storeroom additional materials",,"0","2022-12-07 10:12:16","../specifications/scan0004.pdf","ze296538","523001",,,"acc475005","harare"
"576","RQ22031790","10227201","2022-03-16","Supply and installation of Emergency Warning System at New Waterfalls Depot",,"0","2022-12-07 10:12:16","../specifications/","ze293091","523001",,,"acc473640","harare"
"577","RQ22031734","10227208","2022-03-16","Purchase of fire fighting equipment for New Waterfalls Depot",,"0","2022-12-07 10:12:16","../specifications/","ze293091","523001",,,"acc473640","harare"
"578","RQ22031791","10227236","2022-03-16","Safety signage for New waterfalls depot",,"0","2022-12-07 10:12:16","../specifications/","ze293091","523001",,,"acc473640","harare"
"579","RQ22031713","10227478","2022-03-17","Strategic Workshop 23.03.2022 - 24.03.2022",,"0","2022-12-07 10:12:16","../specifications/","ze296716","523001",,,"acc473660","harare"
"580","RQ22031859","10227531","2022-02-18","Conference for 60 people at Zimbali on 23-24 March 2022",,"0","2022-12-07 10:12:16","../specifications/Estimate_1115_from_Zimbali_Events__Lifestyle.pdf","ze347558","523001",,,"acc473510","harare"
"581","RQ22031865","10227556","2022-03-18","purchase of 140cubic meter f concrete stones(40mm) for Beatrice control",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc404088","harare"
"582","RQ22031858","10227216","2022-03-14","PURCHASE OF CHAIRS FOR THE CONTROL ROOM AND OTHER NCC STAFF",,"0","2022-12-07 10:12:16","../specifications/1647600352scan0106.pdf","ze259101","524301","ACE22020744","specifications/16442292052010109 Milano Office Chairs.pdf","acc475300","harare"
"583","RQ22031830","10227600","2022-03-18","tiling materials for third floor",,"0","2022-12-07 10:12:16","../specifications/floor tiles third floor.pdf","ze346373","523001",,,"acc404110","harare"
"584","RQ22031954","10227613","2022-03-19","carry out service on HR5333AFN3287 NP300 FOR B/DALE",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"585","RQ22031939","90227557","2022-03-19","ATTEND TO NOISE FROM ENGINE HONDA AER2944",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"586","RQ22032137","10227653","2022-03-21","New Waterfalls depot Parktown borehole pump and accessories",,"0","2022-12-07 10:12:16","../specifications/scan0122.pdf","ze296538","523001",,,"acc475005","harare"
"587","RQ22032294","90227722","2022-03-15","SPARK PLUGS FOR ISUZU",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"588","RQ22032246","10227312","2022-03-16","BATTERY TERMINAL",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"589","RQ22032297","10227722","2022-03-22","genuine plugs for isuzu KB240 6TH GEN FOR STOCK",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"590","RQ22032263","10227732","2022-03-22","11 Kv Cable Trenching  -  19  Prospect,  119 hatgates,  49 Graniteside",,"0","2022-12-07 10:12:16","../specifications/","ze319295","524603",,,"acc473620","harare"
"591","RQ22032232","10227748","2022-03-22","8 x Floodlights for Kuwadzana Control ",,"0","2022-12-07 10:12:16","../specifications/ACE Industry- Flood lights quot.pdf","ze346799","524502",,,"acc403500","harare"
"592","RQ22032265","10227767","2022-03-22","Lunches for 4th year Apprentice Training : 20 participants ",,"0","2022-12-07 10:12:16","../specifications/","ze296716","523001",,,"acc473660","harare"
"593","RQ22032287","10227782","2022-03-22","PURCHASE OF 1 x CABLE IDENTIFIER FOR SUBSTATION MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/Cable Identifier -ACE 2022.docx","ze3522741","524301","ACE22021051","specifications/1644482524Cable Identifier -ACE 2022.docx","acc475600","harare"
"594","RQ22032269","10227779","2022-03-22","PURCHASE OF 2 x ELECTRIC AIR BLOWER FOR ELECTRICAL WORKSHOPS",,"0","2022-12-07 10:12:16","../specifications/ELECTRIC AIR BLOWER -ACE 2022.docx","ze3522741","524301","ACE22012537","specifications/1643113662ELECTRIC AIR BLOWER -ACE 2022.docx","acc475600","harare"
"595","RQ2203225","10227781","2022-03-22","PURCHASE OF 1 x DIELECTRIC STRENGTH OIL TESTER FOR ELECTRICAL WORKSHOPS",,"0","2022-12-07 10:12:16","../specifications/DIELECTRIC STRENGTH OIL TESTER -ACE 2022 (1).docx","ze3522741","524301","ACE22012575","specifications/1643112939DIELECTRIC STRENGTH OIL TESTER -ACE 2022 (1).docx","acc475600","harare"
"596","RQ22032278","10226458","2022-03-02","PURCHASE OF SCAFFOLDING FOR USE ON CIRCUIT BREAKER MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/SCAFFOLDING KWIKSTAGE-Components.jpg","ze3522741","524301","ACE22021621","specifications/1644998033SCAFFOLDING KWIKSTAGE-Components.jpg","acc475600","harare"
"597","RQ22032255","10226459","2022-03-02","4 x 28FT ALUMINIUM EXTENSION LADDERS: SUBSTATIONS                                           ",,"0","2022-12-07 10:12:16","../specifications/ACE FOR ELECTRICIANS LADDERS.doc","ze3522741","524301","ACE22021522","specifications/1644909818ACE FOR ELECTRICIANS LADDERS.doc","acc475600","harare"
"598","RQ22032257","10226462","2022-03-02","PURCHASE OF 10 X EARTH SETS FOR OPS AND MAINTENANCE ",,"0","2022-12-07 10:12:16","../specifications/ACE  FOR EARTH SETS.doc","ze3522741","524301","ACE22021544","specifications/1644908535ACE  FOR EARTH SETS.doc","acc475600","harare"
"599","RQ22032271","10226463","2022-03-02","PURCHASE OF 4 X BRUSH CUTTERS FOR OPS AND MAINTENANCE ",,"0","2022-12-07 10:12:16","../specifications/ACE  FOR BRUSH CUTTERS 7.doc","ze3522741","524301","ACE22021553","specifications/1644908221ACE  FOR BRUSH CUTTERS.doc","acc475600","harare"
"600","RQ22032261","10226465","2022-03-02",": PURCHASE OF 4 X LINK STCKS FOR OPS AND MAINTENANCE is RTGS",,"0","2022-12-07 10:12:16","../specifications/ACE  FOR LINK STICKS.doc","ze3522741","524301","ACE22021435","specifications/1644840538ACE  FOR LINK STICKS.doc","acc475600","harare"
"601","RQ22032227","10226474","2022-03-02","PURCHASE OF 1 x CIRCUIT BREAKER ANALYSER FOR SUBSTATION MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/Circuit Breaker Analyser Tester-ACE 2022.docx","ze3522741","524301","ACE22021025","specifications/1644483316Circuit Breaker Analyser Tester-ACE 2022.docx","acc475600","harare"
"602","RQ22032267","90226477","2022-03-02","PURCHASE OF 1 x TRANSFORMER TURNS RATIO METER FOR SUBSTATION MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/Transformer Turns Ratio Meter-ACE 2022.docx","ze3522741","524301","ACE22021060","specifications/1644483237Transformer Turns Ratio Meter-ACE 2022.docx","acc475600","harare"
"603","RQ22032217","10226477","2022-03-02","PURCHASE OF 1 x WINDING RESISTANCE TESTER FOR SUBSTATION MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/1647946125Transformer Turns Ratio Meter-ACE 2022.docx","ze3522741","524301","ACE22021095","specifications/1644483094Winding Resistance Tester-ACE 2022.docx","acc475600","harare"
"604","RQ2203227","10226482","2022-03-02","PURCHASE OF 1 x VACCUM CIRCUIT BREAKER TESTER FOR SUBSTATION MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/Vacuum Circuit Breaker Tester-ACE 2022.docx","ze3522741","524301","ACE22021046","specifications/1644482997Vacuum Circuit Breaker Tester-ACE 2022.docx","acc475600","harare"
"605","RQ2203223","10226483","2022-03-02","PURCHASE OF 1 x BATTERY RESISTANCE TESTER FOR SUBSTATION MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/BATTERY RESISTANCE TESTER -ACE 2022.docx","ze3522741","524301","ACE2202105","specifications/1644482794BATTERY RESISTANCE TESTER -ACE 2022.docx","acc475600","harare"
"606","RQ22032296","10227799","2022-03-22","Water  stand for  new  Waterfalls Depot",,"0","2022-12-07 10:12:16","../specifications/","ze319295","524603",,,"acc404087","harare"
"607","RQ22032254","10227829","2022-03-22","Gate of New Waterfalls  depot",,"0","2022-12-07 10:12:16","../specifications/","ze319295","524603",,,"acc404110","harare"
"608","RQ22032213","10212038","2022-03-22","panelbeating kit for garage",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"609","RQ2203229","10227557","2022-03-22","attend to engine not startingon honda bike aer2944",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"610","RQ22032245","10225694","2022-03-22","panel beating kit for garage use",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"611","RQ22032363","10227881","2022-03-23","CB29  Beatrice Cable trenching ",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"612","RQ22032311","10227911","2022-03-23","quarry stones for SS332 maintenance",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc404088","harare"
"613","RQ22032428","10227953","2022-03-24","650 BATTERY",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"614","RQ22032421","10227140","2022-03-17","HEAVY DUTY BLACK AND WHITE PRINTER FOR COMMERCIAL USE",,"0","2022-12-07 10:12:16","../specifications/PRINTERS REQUEST 001.jpg","ze332666","524502","ACE22021863","specifications/1645178633HP LaserJet Pro M521dn All spec.docx","acc475300","harare"
"615","RQ22032463","10227894","2022-03-23","PURCHASE OF HP PROBOOK 450 G6 LAPTOP FOR COMMERCIAL SUPERVISOR KUWADZANA CUSTOMER SERVICE CENTRE",,"0","2022-12-07 10:12:16","../specifications/laptop specs.docx","ze332666","524502","ACE22022384","specifications/1645604219laptop specs.docx","acc475300","harare"
"616","RQ22032424","10227962","2022-03-24","SERVICE ON AFN 3292 HR5328",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"617","RQ22032449","10227964","2022-03-24","CLUTCH SLIPPING ON 1040 ADR 6035 UD CPB",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"618","RQ22032498","10227968","2022-03-24","CARRY OUT SERVICE ON NISSAN UDPKE250 HR5325 AFN 3478",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"619","RQ22032430","10227971","2022-03-24","BREAKDOWN RECOVERY TO DULYS  ACM 2757 HR 5152 FROM B/DALE DEPOT",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"620","RQ22032482","10227973","2022-03-24","ENGINE KNOCK ON HR5271 ADV3155 ISUZU KB240",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"621","RQ22032466","10227975","2022-03-24","ENGINE KNOCK ON KB240 ON HR5283 ADY4308",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"622","RQ22032497","10227977","2022-03-24","TRANSPORTING 2 MV POLES FROM CBD DEPOT TO ST PATRICKS RD AND PLANTED THEM",,"0","2022-12-07 10:12:16","../specifications/","ze226769","524702",,,"acc473610","harare"
"623","RQ22032575","10228027","2022-03-25","Kuwadzana CSC torches for Artisans",,"0","2022-12-07 10:12:16","../specifications/1648198446ACE Industry- Flood lights quot.pdf","ze346799","524502",,,"acc281700","harare"
"624","RQ22032597","10228038","2022-03-25","Purchase of Drawing Office Kitchen Sink mixer Pillar",,"0","2022-12-07 10:12:16","../specifications/Sink.pdf","ze323896","524101",,,"acc475500","harare"
"625","RQ22032568","10228063","2022-03-25","3 XAPPLE 11 INCH (2021 ) M1 IPAD PROWI-FI + CEL 256GB - SPACE GREY
3 X SPECK BALANCE FOLIO FOR IPAD
3 X BODY GLOVE TEMPERED GLASS SCREEN GUARD

For Operations and Maintenance Engineer, District Manager North and District Manager South

",,"0","2022-12-07 10:12:16","../specifications/Sol centre.JPG","ze226580","527001",,,"acc473310","harare"
"626","RQ22032860","10228095","2022-03-28","Waterfalls water connection",,"0","2022-12-07 10:12:16","../specifications/1648454058scan0003.pdf","ze281875","523001",,,"acc475005","harare"
"627","RQ22032831","10228193","2022-03-28","trench CB89 btwn SS3218 &CB3219 ,urgent job which was issued to Tom and Nira on the 26th of March 2022",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"628","RQ22032899","10228196","2022-03-28","CB89 HF, btwn SS1800 &2031 cable fault trenching",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"629","RQ22032890","10228198","2022-03-27","CB109 Willowvale 11kv cable fault issued to Tom &Nira on the 27th of March.2022",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"630","RQ22032857","10228201","2022-03-28","CB39 3rg leg 11kv cable trenching ",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"631","RQ22032823","10227990","2022-03-24","Remote Pilot Licence Training & certification for 5 people",,"0","2022-12-07 10:12:16","../specifications/drone training.pdf","ze323896","524101",,,"acc473660","harare"
"632","RQ22032972","10228230","2022-03-29","175/70x13 Tyres",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"633","RQ22033059","10222750","2022-03-30","11R22.5 UD AND 90",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"634","RQ22033098","10228333","2022-03-30","recondition steering rack and 2 upper control arms for isuzu 250 f/n he5074",,"0","2022-12-07 10:12:16","../specifications/","ze303267","524201",,,"acc473930",
"635","RQ22033069","10228364","2022-03-30","CB29 Beatrice 1st leg trenching ",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"636","RQ22033120","10228375","2022-03-31","Carry out major service on HR5333 for Borrowdale depot",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"637","RQ22033162","10228372","2022-03-31"," Carry out service on HR 5326 FOR OPS&MAINS",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"638","RQ22033189","10228460","2022-03-31","two by 4 drawer wooden filing cabinets for warren park depot scso and lead artisan offices",,"0","2022-12-07 10:12:16","../specifications/filing cabinet quotation.pdf","ze242594","524504","ACE22021582","specifications/1644928710filing cabinet quotation.pdf","acc281700","harare"
"639","RQ22040167","10228479","2022-04-01","24v single contact single filament bulb",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"640","RQ22040162","10228487","2022-04-01","Pressure tank waterfalls new Depot ",,"0","2022-12-07 10:12:16","../specifications/ES-19-266635_2.pdf","ze296538","523001",,,"acc475005","harare"
"641","RQ22040117","10228159","2022-03-31","PURCHASE OF BRICKS FOR GUARD ROOMS CONSTRUCTION",,"0","2022-12-07 10:12:16","../specifications/","ze3522741","524301",,,"acc475500","harare"
"642","RQ22040129","10228165","2022-03-31","PURCHASE OF BRICKS FOR COPPER CAGE CONSTRUCTION",,"0","2022-12-07 10:12:16","../specifications/BRICKS FOR COPPER CAGE.jpg","ze3522741","524301",,,"acc475500","harare"
"643","RQ22040190","10228490","2022-04-01","Accommodation for Chinguwo M, Goba E, Nyakatawa E from Eastern Region (Cable fault locating team)",,"0","2022-12-07 10:12:16","../specifications/Bronte Quotations.pdf","ze301744","524001",,,"acc473620","harare"
"644","RQ22040151","10228489","2022-04-01","PURCHASE OF MALTA  L/SHAPED DESK AND CHICAGO SWIVELL CHAIR FOR SUBSTATION MAINTENANCE FOREPERSON OFFICE",,"0","2022-12-07 10:12:16","../specifications/","ze3522741","524301",,,"acc475300","harare"
"645","RQ22040111","10228494","2022-04-01","Plan fee for Ruwa depot",,"0","2022-12-07 10:12:16","../specifications/0_20220330133831_2.pdf","ze296538","523001",,,"acc473440","harare"
"646","RQ22040498","10228532","2022-04-04","front wheel bearings for 4 by 4 NP300 FOR B/DALE HR5236",,"0","2022-12-07 10:12:16","../specifications/","ze254746","524201",,,"acc473930","harare"
"647","RQ22040463","1022855","2022-04-04","charges for preparation of wayleave at 304.75km peg Somerby siding",,"0","2022-12-07 10:12:16","../specifications/Wayleave Somerby.pdf","ze323896","524101",,,"acc473400","harare"
"648","RQ22040554","90228586","2022-04-05","FIX AND SUPPLY GENERATOR EXHAUST FOR WORKSHOP GENERATOR",,"0","2022-12-07 10:12:16","../specifications/GENERATOR EXHAUST.pdf","ze3522741","524301",,,"acc475500","harare"
"649","RQ2204051","10228635","2022-04-05","330m2 instant lawn for New Waterfalls Depot",,"0","2022-12-07 10:12:16","../specifications/scan0128.pdf","ze281875","523001",,,"acc475005","harare"
"650","RQ22040574","10228620","2022-04-05","TRAINING OF STAFF MEMBERS AT NTC,SKILLS UPGRADE CLASS 3&4",,"0","2022-12-07 10:12:16","../specifications/ntc 1.jpg","ze30570","524701",,,"acc473660","harare"
"651","RQ22040540","10228616","2022-04-05","STAFF TRAINING BASIC LINES CONSTRUCTION AT NTC",,"0","2022-12-07 10:12:16","../specifications/ntc 2.jpg","ze30570","524701",,,"acc473660","harare"
"652","RQ22040649","10228712","2022-04-06","SERVICING OF AIRCONDITIONER IN THE OFFICE OF DISTRICT MANAGER",,"0","2022-12-07 10:12:16","../specifications/","ze30570","524701",,,"acc475300","harare"
