"document_id","supplier1","rfq_no","payment_terms1","bid_validity1","delivery_period1","technical_specifications1","valid_tax_clearance1","registered_with_praz1","site_visit_done1","samples_delivered1","decision1","total1","remarks1","supplier2","payment_terms2","bid_validity2","delivery_period2","decision2","total2","technical_specifications2","valid_tax_clearance2","registered_with_praz2","site_visit_done2","samples_delivered2","remarks2","supplier3","payment_terms3","bid_validity3","delivery_period3","technical_specifications3","valid_tax_clearance3","registered_with_praz3","site_visit_done3","samples_delivered3","decision3","total3","remarks3","supplier4","payment_terms4","bid_validity4","delivery_period4","technical_specifications4","valid_tax_clearance4","registered_with_praz4","site_visit_done4","samples_delivered4","decision4","total4","remarks4","supplier5","payment_terms5","bid_validity5","delivery_period5","technical_specifications5","valid_tax_clearance5","registered_with_praz5","site_visit_done5","samples_delivered5","decision5","total5","remarks5","supplier6","payment_terms6","bid_validity6","delivery_period6","technical_specifications6","valid_tax_clearance6","registered_with_praz6","site_visit_done6","samples_delivered6","decision6","total6","remarks6","supplier7","payment_terms7","bid_validity7","delivery_period7","technical_specifications7","valid_tax_clearance7","registered_with_praz7","site_visit_done7","samples_delivered7","decision7","total7","remarks7","supplier8","payment_terms8","bid_validity8","delivery_period8","technical_specifications8","valid_tax_clearance8","registered_with_praz8","site_visit_done8","samples_delivered8","decision8","total8","remarks8","supplier9","payment_terms9","bid_validity9","delivery_period9","technical_specifications9","valid_tax_clearance9","registered_with_praz9","site_visit_done9","samples_delivered9","decision9","total9","remarks9","supplier10","payment_terms10","bid_validity10","delivery_period10","technical_specifications10","valid_tax_clearance10","registered_with_praz10","site_visit_done10","samples_delivered10","decision10","total10","remarks10","supplier11","payment_terms11","bid_validity11","delivery_period11","technical_specifications11","valid_tax_clearance11","registered_with_praz11","site_visit_done11","samples_delivered11","decision11","total11","remarks11","supplier12","payment_terms12","bid_validity12","delivery_period12","technical_specifications12","valid_tax_clearance12","registered_with_praz12","site_visit_done12","samples_delivered12","decision12","total12","remarks12","supplier13","payment_terms13","bid_validity13","delivery_period13","technical_specifications13","valid_tax_clearance13","registered_with_praz13","site_visit_done13","samples_delivered13","decision13","total13","remarks13","supplier14","payment_terms14","bid_validity14","delivery_period14","technical_specifications14","valid_tax_clearance14","registered_with_praz14","site_visit_done14","samples_delivered14","decision14","total14","remarks14","supplier15","payment_terms15","bid_validity15","delivery_period15","technical_specifications15","valid_tax_clearance15","registered_with_praz15","site_visit_done15","samples_delivered15","decision15","total15","remarks15","supplier16","payment_terms16","bid_validity16","delivery_period16","technical_specifications16","valid_tax_clearance16","registered_with_praz16","site_visit_done16","samples_delivered16","decision16","total16","remarks16","supplier17","payment_terms17","bid_validity17","delivery_period17","technical_specifications17","valid_tax_clearance17","registered_with_praz17","site_visit_done17","samples_delivered17","decision17","total17","remarks17","supplier18","payment_terms18","bid_validity18","delivery_period18","technical_specifications18","valid_tax_clearance18","registered_with_praz18","site_visit_done18","samples_delivered18","decision18","total18","remarks18","supplier19","payment_terms19","bid_validity19","delivery_period19","technical_specifications19","valid_tax_clearance19","registered_with_praz19","site_visit_done19","samples_delivered19","decision19","total19","remarks19","supplier20","payment_terms20","bid_validity20","delivery_period20","technical_specifications20","valid_tax_clearance20","registered_with_praz20","site_visit_done20","samples_delivered20","decision20","total20","remarks20","status","user1","status_1","date_1","user2","status_2","date_2","user3","status_3","date_3","user4","status_4","date_4","user5","status_5","date_5","user6","status_6","date_6","user7","status_7","date_7","user8","status_8","date_8","user9","status_9","date_9","user10","status_10","date_10","finance_user","finance_status","finance_date","gm_user","gm_status","gm_date","recommendation","ranking1","ranking2","ranking3","ranking4","ranking5","order_number","reason_1","reason_2","reason_3","order_date","order_status","payment_status","grn_delivery_status","grn_status","site_visit_required","samples_required"
"TD20110941","Drakeburg Hardware"," PR10192468","on","on","on","on",,,,,"on","324188.8","SAMPLE ACCEPTED","Swordwear","on","on","on",,"246400",,,,,,"NO SAMPLES PROVIDED","Supreme clothing","on","on","on",,,,,,,"86400","SAMPLE REJECTED",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-12 15:04:03","ze232343","1","2020-11-10 15:13:07","ze361074","1","2020-11-09 15:26:09","ze318833","1","2020-11-11 11:21:32","ze268461","1","2020-11-10 09:28:59",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-13 15:16:17","ze045210","1","2020-11-17 11:35:15"," Drakeburg Hardware being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$324188.8 excluding VAT.","Drakeburg Hardware",,,,,"4500204893",,,,"2020-11-18","1",,,"0",,
"TD20111030","Elath Investments P/L","RQ20100785","on","on","on","on",,,,,"on","783000","COMPLYING WITH REQUIRED SPECIFICATIONS","OLWETHU INVESTMENTS","on","on","on","on","107752.14","on",,,,,"COMPLYING WITH REQUIRED SPECIFICATIONS","LEC BIOTEC","on","on","on",,,,,,,"1539","CHARGING US DOLLARS","HEALTH PHARM(PVT)LTD","on","on","on","on",,,,,"on","445500","COMPLYING WITH REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:32:11","ze232343","1","2020-11-10 15:13:49","ze361074","1","2020-11-10 09:28:47","ze8486","1","2020-11-18 10:23:58","ze268461","1","2020-11-10 15:37:13",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:20:24","ze045210","2","2020-11-23 21:31:31"," OLWETHU INVESTMENTS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$107752.14 excluding VAT.","OLWETHU INVESTMENTS","HEALTH PHARM(PVT)LTD","Elath Investments P/L",,,,,,"Why are we not approaching the normal / usual suppliers of first aid materials especially those who train our staff ?","0000-00-00","0",,,"0",,
"TD20111032","Elath Investments P/L","RQ20102047","on","on","on","on",,,,,"on","2430240","COMPYING WITH REQUIRED SPECIFICATIONS",,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","0","0000-00-00 00:00:00","ze232343","1","2020-11-10 15:14:30","ze361074","1","2020-11-10 08:30:13","ze48020","0","0000-00-00 00:00:00","ze268461","2","2020-11-10 15:25:10",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," Elath Investments P/L being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$2430240 excluding VAT.","Elath Investments P/L",,,,,,"Above Threshold",,,"0000-00-00","0",,,"0",,
"TD20111058","Pyramid Enterprises P/L","RQ20102342","on","on","on","on",,,,,"on","174105.25","COMPLYING WITH REQUIRED SPECIFICATIONS","Elath Investments P/L","on","on","on","on","212000","on",,,,,"COMPLYING WITH REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-12 15:06:26","ze232343","1","2020-11-10 15:14:03","ze361074","1","2020-11-10 08:50:12","ze297232","1","2020-11-11 09:17:27","ze268461","1","2020-11-10 09:35:03",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-13 15:22:24","ze045210","1","2020-11-17 11:36:45"," Pyramid Enterprises P/L being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$174105.25 excluding VAT.","Pyramid Enterprises P/L","Elath Investments P/L",,,,"4500204850",,,,"2020-11-18","1",,,"0",,
"TD20111078","Elath Investments","RQ20102330","on","on","on","on",,,,,"on","74000","COMPYING WITH REQUIRED SPECIFICATIONS","Plenthope Investments Pvt Ltd","on","on","on","on","168000","on",,,,,"COMPLYING WITH REQUIRED SPECIFICATIONS","AMTEC motors","on","on","on","on",,,,,"on","67248.9","COMPYING WITH REQUIRED SPECIFICATIONS","Drum City","on","on","on","on",,,,,"on","157300","COMPLYING WITH REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:33:27","ze232343","1","2020-11-10 15:14:18","ze361074","1","2020-11-10 15:04:36","ze48020","1","2020-11-18 08:27:59","ze268461","1","2020-11-10 15:39:14",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:21:00","ze045210","1","2020-11-23 21:34:31"," AMTEC motors being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$67248.9 excluding VAT.","AMTEC motors","Elath Investments","Drum City","Plenthope Investments Pvt Ltd",,"4500205133",,,,"2020-11-24","1",,,"0",,
"TD20111081","Drakeburg Hardware","RQ10191769","on","on","on","on",,,,,"on","108290","SAMPLE ACCEPTED","Supreme clothing","on","on","on",,"142800",,,,,,"SAMPLE REJECTED","Swordwear","on","on","on",,,,,,,"233750","NO SAMPLES PROVIDED","Prominent Distributors Pvt Ltd","on","on","on",,,,,,,"118777.3","NO SAMPLES PROVIDED","JMCD ENTERPRISES","on","on","on",,,,,,,"357000","NO SAMPLES PROVIDED",,,,,,,,,,,"158734.95",,,,,,,,,,,,"382500",,,,,,,,,,,,"59569.7",,,,,,,,,,,,"1445",,,,,,,,,,,,"131750",,,,,,,,,,,,"123930",,,,,,,,,,,,"204000",,,,,,,,,,,,"450296",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-12 15:04:18","ze232343","1","2020-11-10 15:13:32","ze361074","1","2020-11-11 08:46:16","ze318833","1","2020-11-11 11:21:40","ze268461","1","2020-11-10 15:34:57",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","2","2020-11-13 15:18:14",,"0","0000-00-00 00:00:00"," ELEGANT EDGE being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$108290 excluding VAT.","ELEGANT EDGE",,,,,,,"Recommendation to Elegant Edge which did not bid",,"0000-00-00","0",,,"0",,
"TD20111157","Swordwear","RQ10192467","on","on","on",,,,,,,"142800","NO SAMPLES PROVIDED","JMCD ENTERPRISES","on","on","on",,"44880",,,,,,"NO SAMPLES PROVIDED","Prominent Distributors Pvt Ltd","on","on","on","on",,,,,"on","100300","MEET REQUIRED SPECIFICATIONS AND SAMPLE WAS ACCEPTED","Supreme clothing","on","on","on",,,,,,,"45900","SAMPLES REJECTED",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-12 15:04:37","ze232343","1","2020-11-16 09:04:13","ze361074","1","2020-11-11 08:57:52","ze318833","1","2020-11-11 11:21:49","ze268461","1","2020-11-12 11:53:59",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-17 09:29:52","ze045210","1","2020-11-17 11:34:03"," Prominent Distributors Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$100300 excluding VAT.","Prominent Distributors Pvt Ltd",,,,,"4500204853",,,,"2020-11-18","1",,,"0",,
"TD20111183","ELEGANT EDGE","RQ10191769","on","on","on","on",,,,,"on","108290","MEET REQUIRED SPECIFICATIONS AND SAMPLE WAS ACCEPTED","Uplands Holdings","on","on","on",,"142800",,,,,,"NO SAMPLES PROVIDED","AQUA SAFETY",,"on","on",,,,,,,"233750","NOT COMPLYING ON PAYMENT TERMS AND NO SAMPLE WAS PROVIDED","Earlysave Trading","on","on","on",,,,,,,"118777.3","SAMPLES REJECTED","Plenthope Investments P/L","on","on","on",,,,,,,"357000","SAMPLES REJECTED","Estyle",,,"on",,,,,,,"158734.95","NO SAMPLES PROVIDED AND NOT COMPLYING ON PAYMENT TERMS AND BID VALIDITY","SUPER CHOICE BRANDS","on","on","on",,,,,,,"382500","SAMPLES REJECTED","Shepco Industrial Supplies",,,,,,,,,,"59569.7","NOT COMPLYING ON PAYMENT TERMS ,BID VALIDITY AND DELIVERY PERIOD AND NO SAMPLES PROVIDED","Digital World Printers",,,,,,,,,,"1445","NOT COMPLYING ON PAYMENT TERMS ,BID VALIDITY AND DELIVERY PERIOD AND NO SAMPLES PROVIDED AND THEY ARE CHARGING USD ABOVE OTHERS","Prominent Distributors Pvt Ltd","on","on","on",,,,,,,"131750","NO SAMPLES PROVIDED","Mervile Knitwear","on","on","on",,,,,,,"123930","NO SAMPLES PROVIDED","Dawnwise","on","on","on",,,,,,,"204000","NO SAMPLES PROVIDED","Drakeburg Hardware","on","on","on",,,,,,,"450296","SAMPLES REJECTED",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-12 15:03:32","ze232343","1","2020-11-16 09:03:54","ze361074","1","2020-11-11 08:46:16","ze318833","1","2020-11-11 11:21:22","ze268461","1","2020-11-12 11:13:50",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-17 09:29:35","ze045210","1","2020-11-17 11:33:07"," ELEGANT EDGE being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$108290 excluding VAT.","ELEGANT EDGE",,,,,"4500204848",,,,"2020-11-18","1",,,"0",,
"TD20111184","Plenthope Investments P/L","RQ20102957","on","on","on","on",,,,,"on","403200","MEET REQUIRED SPECIFICATIONS","CloverLeaf Motor Group","on","on","on","on","121387.2","on",,,,,"MEET REQUIRED SPECIFICATIONS","AMTEC motors","on","on","on","on",,,,,"on","243196.5","MEET REQUIRED SPECIFICATIONS","Elath Investments P/L","on","on","on","on",,,,,"on","525000","MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:33:02","ze232343","1","2020-11-16 09:06:23","ze361074","1","2020-11-11 09:53:57","ze48020","1","2020-11-18 08:27:45","ze268461","1","2020-11-12 11:15:43",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:20:47","ze045210","1","2020-11-23 21:33:07"," CloverLeaf Motor Group being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$121387.2 excluding VAT.","CloverLeaf Motor Group","AMTEC motors","Plenthope Investments P/L","Elath Investments P/L",,"4500205139",,,,"2020-11-24","1",,,"0",,
"TD20111185","Multmix ","RQ20102783","on",,"on","on",,,,,,"179940","NOT COMPLYING ON BID VALIDITY","Prominent Distributors Pvt Ltd","on","on","on","on","574250","on",,,,,"MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-17 13:13:02","ze232343","1","2020-11-16 09:05:02","ze361074","1","2020-11-11 10:44:43","ze301914","1","2020-11-16 12:33:33","ze268461","1","2020-11-12 11:55:19",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-18 13:45:44","ze045210","2","2020-11-18 16:20:01"," Prominent Distributors Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$574250 excluding VAT.","Prominent Distributors Pvt Ltd",,,,,,,,"Buy from proper distributing agency.","0000-00-00","0",,,"0",,
"TD20111246","TANIETECH HARDWARE","RQ20082678","on","on","on","on",,,,,"on","198000","MEETS REQUIRED SPECIFICATIONS","OLWETHU INVESTMENTS","on","on","on","on","153790.96","on",,,,,"MEETS REQUIRED SPECIFICATIONS","Nemchem","on","on","on","on",,,,,"on","454148.48","COMPYING WITH REQUIRED SPECIFICATIONS","ELEGANT EDGE","on","on","on","on",,,,,"on","35000","COMPLYING WITH REQUIRED SPECIFCATIONS","Elath Investments P/L","on","on","on","on",,,,,"on","261252","COMPLYING WITH REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:35:17","ze232343","1","2020-11-16 09:07:01","ze9057611","1","2020-11-12 14:24:52","ze318833","1","2020-11-17 14:09:36","ze268461","1","2020-11-16 12:20:06",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:21:19","ze045210","2","2020-11-23 21:45:30"," ELEGANT EDGE being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$35000 excluding VAT.","ELEGANT EDGE","OLWETHU INVESTMENTS","TANIETECH HARDWARE","Elath Investments P/L","Nemchem",,,,"Does the machine have a warranty ? Why are we not buying from agencies ?","0000-00-00","0",,,"0",,
"TD20111271","Elath Investments P/L","RQ20101276","on","on","on","on",,,,,"on","550500","MEET REQUIRED SPECIFICATIONS","Plenthope Investments P/L","on","on","on","on","255000","on",,,,,"MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:30:45","ze232343","1","2020-11-16 09:04:38","ze361074","1","2020-11-12 10:01:58","ze318833","1","2020-11-17 14:08:22","ze268461","1","2020-11-12 11:35:11",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:18:07","ze045210","2","2020-11-23 21:43:36"," Plenthope Investments P/L being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$255000 excluding VAT.","Plenthope Investments P/L","Elath Investments P/L",,,,,,,"FM let us discuss the cost which is rather too high.","0000-00-00","0",,,"0",,
"TD2011129","FIMBRIATE IT SOLUTIONS","RQ2011046","on","on","on","on",,,,,"on","55936.84","COMPLYING WITH REQUIRED SPECIFICATIONS","DIRECT EQUIPMENT SUPPLIES","on","on","on","on","27731.25","on",,,,,"COMPLYING WITH REQUIRED SPECIFICATIONS","Elath Investments P/L","on","on","on","on",,,,,"on","275800","COMPLYING WITH REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-17 13:14:17","ze232343","1","2020-11-16 09:06:47","ze9057613","1","2020-11-12 14:56:09","ze297232","1","2020-11-16 12:47:09","ze268461","1","2020-11-16 12:17:29",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-18 13:46:30","ze045210","1","2020-11-18 16:04:57"," DIRECT EQUIPMENT SUPPLIES being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$27731.25 excluding VAT.","DIRECT EQUIPMENT SUPPLIES","FIMBRIATE IT SOLUTIONS","Elath Investments P/L",,,"4500204976",,,,"2020-11-19","1",,,"0",,
"TD20111311","Elath Investments P/L","RQ210269","on","on","on","on",,,,,"on","87500","MEET REQUIRED SPECIFICATIONS",,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:31:14","ze232343","1","2020-11-16 09:04:49","ze361074","1","2020-11-13 09:42:18","ze269859","1","2020-11-19 08:23:16","ze268461","1","2020-11-16 12:13:03",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:18:38","ze045210","2","2020-11-23 21:20:13"," Elath Investments P/L being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$87500 excluding VAT.","Elath Investments P/L",,,,,,,,"check with manufacturers of chairs","0000-00-00","0",,,"0",,
"TD20111316","Elath Investments P/L","RQ20102653","on","on","on","on",,,,,"on","87500","MEET REQUIRED SPECIFICATIONS",,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2020-11-22 16:31:25","ze232343","1","2020-11-16 09:05:15","ze361074","1","2020-11-13 09:32:52","ze269859","1","2020-11-19 08:23:38","ze268461","1","2020-11-16 12:13:43",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2020-11-23 16:18:50","ze045210","2","2020-11-23 21:21:00"," Elath Investments P/L being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$87500 excluding VAT.","Elath Investments P/L",,,,,,,,"check with manufacturers of chairs","0000-00-00","0",,,"0",,
