"document_id","supplier1","rfq_no","payment_terms1","bid_validity1","delivery_period1","technical_specifications1","valid_tax_clearance1","registered_with_praz1","tax_status1","site_visit_done1","samples_delivered1","decision1","total1","remarks1","supplier2","payment_terms2","bid_validity2","delivery_period2","decision2","total2","technical_specifications2","valid_tax_clearance2","registered_with_praz2","tax_status2","site_visit_done2","samples_delivered2","remarks2","supplier3","payment_terms3","bid_validity3","delivery_period3","technical_specifications3","valid_tax_clearance3","registered_with_praz3","tax_status3","site_visit_done3","samples_delivered3","decision3","total3","remarks3","supplier4","payment_terms4","bid_validity4","delivery_period4","technical_specifications4","valid_tax_clearance4","registered_with_praz4","tax_status4","site_visit_done4","samples_delivered4","decision4","total4","remarks4","supplier5","payment_terms5","bid_validity5","delivery_period5","technical_specifications5","valid_tax_clearance5","registered_with_praz5","tax_status5","site_visit_done5","samples_delivered5","decision5","total5","remarks5","supplier6","payment_terms6","bid_validity6","delivery_period6","technical_specifications6","valid_tax_clearance6","registered_with_praz6","tax_status6","site_visit_done6","samples_delivered6","decision6","total6","remarks6","supplier7","payment_terms7","bid_validity7","delivery_period7","technical_specifications7","valid_tax_clearance7","registered_with_praz7","tax_status7","site_visit_done7","samples_delivered7","decision7","total7","remarks7","supplier8","payment_terms8","bid_validity8","delivery_period8","technical_specifications8","valid_tax_clearance8","registered_with_praz8","tax_status8","site_visit_done8","samples_delivered8","decision8","total8","remarks8","supplier9","payment_terms9","bid_validity9","delivery_period9","technical_specifications9","valid_tax_clearance9","registered_with_praz9","tax_status9","site_visit_done9","samples_delivered9","decision9","total9","remarks9","supplier10","payment_terms10","bid_validity10","delivery_period10","technical_specifications10","valid_tax_clearance10","registered_with_praz10","tax_status10","site_visit_done10","samples_delivered10","decision10","total10","remarks10","supplier11","payment_terms11","bid_validity11","delivery_period11","technical_specifications11","valid_tax_clearance11","registered_with_praz11","tax_status11","site_visit_done11","samples_delivered11","decision11","total11","remarks11","supplier12","payment_terms12","bid_validity12","delivery_period12","technical_specifications12","valid_tax_clearance12","registered_with_praz12","tax_status12","site_visit_done12","samples_delivered12","decision12","total12","remarks12","supplier13","payment_terms13","bid_validity13","delivery_period13","technical_specifications13","valid_tax_clearance13","registered_with_praz13","tax_status13","site_visit_done13","samples_delivered13","decision13","total13","remarks13","supplier14","payment_terms14","bid_validity14","delivery_period14","technical_specifications14","valid_tax_clearance14","registered_with_praz14","tax_status14","site_visit_done14","samples_delivered14","decision14","total14","remarks14","supplier15","payment_terms15","bid_validity15","delivery_period15","technical_specifications15","valid_tax_clearance15","registered_with_praz15","tax_status15","site_visit_done15","samples_delivered15","decision15","total15","remarks15","supplier16","payment_terms16","bid_validity16","delivery_period16","technical_specifications16","valid_tax_clearance16","registered_with_praz16","tax_status16","site_visit_done16","samples_delivered16","decision16","total16","remarks16","supplier17","payment_terms17","bid_validity17","delivery_period17","technical_specifications17","valid_tax_clearance17","registered_with_praz17","tax_status17","site_visit_done17","samples_delivered17","decision17","total17","remarks17","supplier18","payment_terms18","bid_validity18","delivery_period18","technical_specifications18","valid_tax_clearance18","registered_with_praz18","tax_status18","site_visit_done18","samples_delivered18","decision18","total18","remarks18","supplier19","payment_terms19","bid_validity19","delivery_period19","technical_specifications19","valid_tax_clearance19","registered_with_praz19","tax_status19","site_visit_done19","samples_delivered19","decision19","total19","remarks19","supplier20","payment_terms20","bid_validity20","delivery_period20","technical_specifications20","valid_tax_clearance20","registered_with_praz20","tax_status20","site_visit_done20","samples_delivered20","decision20","total20","remarks20","supplier21","payment_terms21","bid_validity21","delivery_period21","technical_specifications21","valid_tax_clearance21","registered_with_praz21","tax_status21","site_visit_done21","samples_delivered21","decision21","total21","remarks21","supplier22","payment_terms22","bid_validity22","delivery_period22","technical_specifications22","valid_tax_clearance22","registered_with_praz22","tax_status22","site_visit_done22","samples_delivered22","decision22","total22","remarks22","supplier23","payment_terms23","bid_validity23","delivery_period23","technical_specifications23","valid_tax_clearance23","registered_with_praz23","tax_status23","site_visit_done23","samples_delivered23","decision23","total23","remarks23","supplier24","payment_terms24","bid_validity24","delivery_period24","technical_specifications24","valid_tax_clearance24","registered_with_praz24","tax_status24","site_visit_done24","samples_delivered24","decision24","total24","remarks24","supplier25","payment_terms25","bid_validity25","delivery_period25","technical_specifications25","valid_tax_clearance25","registered_with_praz25","tax_status25","site_visit_done25","samples_delivered25","decision25","total25","remarks25","supplier26","payment_terms26","bid_validity26","delivery_period26","technical_specifications26","valid_tax_clearance26","registered_with_praz26","tax_status26","site_visit_done26","samples_delivered26","decision26","total26","remarks26","supplier27","payment_terms27","bid_validity27","delivery_period27","technical_specifications27","valid_tax_clearance27","registered_with_praz27","tax_status27","site_visit_done27","samples_delivered27","decision27","total27","remarks27","supplier28","payment_terms28","bid_validity28","delivery_period28","technical_specifications28","valid_tax_clearance28","registered_with_praz28","tax_status28","site_visit_done28","samples_delivered28","decision28","total28","remarks28","supplier29","payment_terms29","bid_validity29","delivery_period29","technical_specifications29","valid_tax_clearance29","registered_with_praz29","tax_status29","site_visit_done29","samples_delivered29","decision29","total29","remarks29","supplier30","payment_terms30","bid_validity30","delivery_period30","technical_specifications30","valid_tax_clearance30","registered_with_praz30","tax_status30","site_visit_done30","samples_delivered30","decision30","total30","remarks30","status","user1","status_1","date_1","user2","status_2","date_2","user3","status_3","date_3","user4","status_4","date_4","user5","status_5","date_5","user6","status_6","date_6","user7","status_7","date_7","user8","status_8","date_8","user9","status_9","date_9","user10","status_10","date_10","finance_user","finance_status","finance_date","gm_user","gm_status","gm_date","recommendation","ranking1","ranking2","ranking3","ranking4","ranking5","order_number","reason_1","reason_2","reason_3","order_date","order_status","payment_status","grn_delivery_status","grn_status","site_visit_required","samples_required"
"TD23072013","MULTI ELECTRONICS","10248594",,,"on",,"on","on",,,,,"1500",,"MARKET PLAN ",,"on","on",,"2370","on","on","on",,,,,"EL-ESHWARD PVT LTD","on","on","on","on","on","on",,,,"on","970.5",,"LAST PACK TECHNOLOGY","on","on","on","on","on","on",,,,"on","1380",,"RE-NET TECHNOLOGY ","on","on","on","on","on","on",,,,"on","840",,"ASTROPEC ENTERPRISES",,"on","on","on","on","on",,,,,"1140",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"4","ze294136","0","0000-00-00 00:00:00","ze325058","0","0000-00-00 00:00:00","ze261084","1","2023-07-20 08:23:47","ze277185","0","0000-00-00 00:00:00","ze263567","2","2023-07-21 09:59:01",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," RE-NET TECHNOLOGY  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$840 excluding VAT.","RE-NET TECHNOLOGY ","EL-ESHWARD PVT LTD","LAST PACK TECHNOLOGY",,,,"Re net has expired docs",,,"0000-00-00","0",,,"0","no","no"
"TD23072021","LAST PACK TECHNOLOGY","10249769","on","on","on","on","on","on",,,,"on","230",,"RE-NET TECHNOLOGY ","on","on","on","on","140","on","on","on",,,,,"ASTROPEC ENTERPRISES",,"on","on","on","on","on",,,,,"190",,"MARKET PLAN ",,"on","on","on","on","on",,,,,"395",,"TECHFINITE",,"on","on",,"on","on",,,,,"114.78",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"4","ze294136","1","2023-07-28 11:24:45","ze325058","1","2023-07-27 14:32:14","ze261084","1","2023-07-20 08:37:02","ze283266","1","2023-07-24 12:23:14","ze263567","0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," RE-NET TECHNOLOGY  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$140 excluding VAT.","RE-NET TECHNOLOGY ","LAST PACK TECHNOLOGY",,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD2307205","COLLIDE ENTERPRISES","10249752","on","on","on","on","on","on",,,,"on","483.5",,"CALTRON INVESTMENTS","on","on","on","on","560","on","on","on",,,,,"LAST PACK TECHNOLOGY","on","on","on","on","on","on",,,,"on","545",,"SHELTECH COMPUTERS","on","on","on","on","on","on",,,,"on","260",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze309702","1","2023-07-20 08:57:08","ze325058","1","2023-07-27 14:31:00","ze9133153","1","2023-07-20 07:59:49","ze294136","1","2023-07-28 11:25:12","ze263567","1","2023-07-24 09:05:18",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-07-28 13:16:08","ze043110","1","2023-08-02 13:27:42"," SHELTECH COMPUTERS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$260 excluding VAT.","SHELTECH COMPUTERS","COLLIDE ENTERPRISES","LAST PACK TECHNOLOGY","CALTRON INVESTMENTS",,,,,,"0000-00-00","0",,,"0","no","no"
"TD23072155","AMACON CIVILS","10246122",,"on",,"on","on","on",,,,,"17688",,"BETTERFOC INVESTMENTS","on","on","on","on","13426.8","on","on","on",,,,,"IZIDIN CONSTRUCTION",,"on",,"on",,"on",,,,,"17245.8",,"HOFEL CONSTRUCTION","on","on",,"on","on","on",,,,,"19698",,"TENSION CORNER BUILDING CONSTRUCTION","on","on",,"on","on","on",,,,,"18492",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze291501","1","2023-07-21 11:15:12","ze325058","1","2023-07-26 14:10:48","ze233366","1","2023-07-21 10:59:56","ze237485","1","2023-07-21 11:10:50","ze263567","1","2023-08-02 06:48:56",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-08-02 10:27:27","ze043110","1","2023-08-02 13:28:44"," BETTERFOC INVESTMENTS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$13426.8 excluding VAT.","BETTERFOC INVESTMENTS",,,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23072629"," MAX HAIVO ELECTRICAL","10251546","on","on",,"on","on",,,,,,"7500",,"FICTECH PVT LTD","on","on","on","on","8500","on","on","on",,,,,"Q & A ENGINEERING","on","on","on","on","on","on",,,,"on","8500",,"ABETECH ELECTRICAL","on","on","on","on","on","on",,,,"on","15550",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze332259","2","2023-10-18 06:39:41","ze325058","1","2023-07-26 14:12:33","ze233366","1","2023-07-26 13:33:01","ze237485","0","0000-00-00 00:00:00","ze263567","1","2023-07-27 07:16:45",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," FICTECH PVT LTD being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$8500 excluding VAT.","FICTECH PVT LTD","Q & A ENGINEERING","ABETECH ELECTRICAL",,,,"No longer required. What is required is the 8 panel 11kV board.",,,"0000-00-00","0",,,"0","no","no"
"TD2307266","RUKKAV INVESTMENTS","10251545","on","on","on","on","on","on",,,,"on","27000",," MAX HAIVO ELECTRICAL","on","on",,,"6500","on","on","on",,,,,"ABETECH ELECTRICAL","on","on","on","on","on","on",,,,"on","18660",,"Q & A ENGINEERING","on","on","on","on","on","on",,,,"on","8650",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze332259","1","2023-10-27 08:58:24","ze325058","1","2023-07-26 14:13:11","ze233366","1","2023-07-26 12:30:54","ze237485","1","2023-10-27 08:57:45","ze263567","1","2023-07-27 07:17:02",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-10-27 10:10:21","ze238325","1","2023-10-30 09:26:03"," Q & A ENGINEERING being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$8650 excluding VAT.","Q & A ENGINEERING","ABETECH ELECTRICAL","RUKKAV INVESTMENTS",,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23072689","RUKKAV INVESTMENTS","10251545","on","on","on","on","on","on",,,,"on","27000",," MAX HAIVO ELECTRICAL","on","on",,,"6500","on","on","on",,,,,"ABETEON ELECTRICAL","on","on","on","on","on","on",,,,"on","18660",,"Q & A ENGINEERING","on","on","on","on","on","on",,,,"on","8650",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze332259","0","0000-00-00 00:00:00","ze325058","0","0000-00-00 00:00:00","ze233366","1","2023-07-26 12:30:54","ze237485","0","0000-00-00 00:00:00","ze263567","2","2023-07-26 13:46:58",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," Q & A ENGINEERING being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$8650 excluding VAT.","Q & A ENGINEERING","ABETECH ELECTRICAL","RUKKAV INVESTMENTS",,,,"MISPOST",,,"0000-00-00","0",,,"0","no","no"
"TD2307269","RUKKAV INVESTMENTS","10251545","on","on","on","on","on","on",,,,"on","27000",," MAX HAIVO ELECTRICAL","on","on",,,"6500","on","on","on",,,,"DELIVERY PERIOD IS  2 WEEKS AGAINST 5 DAYS STATED ON RFQ","ABETECH ELECTRICAL","on","on","on","on","on","on",,,,"on","18660",,"Q & A ENGINEERING","on","on","on","on","on","on",,,,"on","8650",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze332259","0","0000-00-00 00:00:00","ze325058","0","0000-00-00 00:00:00","ze233366","1","2023-07-26 12:30:54","ze237485","0","0000-00-00 00:00:00","ze263567","2","2023-07-26 13:46:32",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," Q & A ENGINEERING being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$8650 excluding VAT.","Q & A ENGINEERING","ABETECH ELECTRICAL","RUKKAV INVESTMENTS",,,,"MISPOST",,,"0000-00-00","0",,,"0","no","no"
"TD23072740","TUNKETT INVESTMENTS","10249134","on","on","on","on","on","on",,,"on","on","9670",,"MATOWE ENTERPRISES",,"on","on",,"22500","on","on","on",,,,,"FICTECH PVT LTD","on","on","on","on","on","on",,,"on","on","8750",,"AMMAVIM TRADING","on","on","on","on","on","on",,,"on","on","20250",,"VONLET TRADING","on","on",,"on","on","on",,,,,"10000",,"BRUTAMINE ENTRPRISES","on","on","on","on",,"on",,,"on",,"13195",,"AGRISOFT AFRICA VENTURES","on","on","on","on","on","on",,,"on","on","9630",,"HEDGEPATH INVESTMENTS","on","on","on","on","on","on",,,,,"13750",,"FEMBRITE PVT LTD","on","on","on","on","on","on",,,,,"15000",," MAX HAIVO ELECTRICAL","on","on","on","on","on",,,,,,"7500",,"RENKOO TRADING","on","on","on","on","on","on",,,"on","on","10000",,"VINMARK INVESTMENTS","on","on","on","on","on","on",,,"on","on","9975",,"ABE-TECH ELECTRICAL","on","on","on","on","on","on",,,,,"11100",,"CHAMERN TRADING PVT LTD ","on","on","on","on","on","on",,,,,"6975",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"4","ze277479","1","2023-08-04 06:02:51","ze325058","1","2023-07-27 14:33:44","ze261084","1","2023-07-27 10:48:24","ze243973","1","2023-08-07 08:47:54","ze263567","1","2023-08-02 06:45:44",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-08-07 11:41:36","ze043110","1","2023-08-10 10:19:18"," FICTECH PVT LTD being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$8750 excluding VAT.","FICTECH PVT LTD","AGRISOFT AFRICA VENTURES","TUNKETT INVESTMENTS","VINMARK INVESTMENTS","RENKOO TRADING",,,,,"0000-00-00","0",,,"0","no","yes"
"TD23072810","BHUNUTON INVESTMENTS","10251725","on","on","on","on","on","on",,"on",,"on","1400",,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze278610","1","2023-07-28 14:06:44","ze325058","1","2023-07-31 13:18:46","ze345024","1","2023-07-28 13:01:30","ze333352","1","2023-07-28 13:36:44","ze263567","1","2023-08-09 08:01:24",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-08-10 12:42:00","ze043110","1","2023-08-17 12:28:01"," BHUNUTON INVESTMENTS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$1400 excluding VAT. PAYABLE AT INTERBANK RATE ","BHUNUTON INVESTMENTS",,,,,,,,,"0000-00-00","0",,,"0","yes","no"
"TD23072831","ELECTRICAL RISK CONSULTANCY","10250459","on","on","on","on","on","on",,,,"on","7545.78",,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze299871","1","2023-07-31 10:29:05","ze325058","1","2023-07-31 13:19:48","ze345024","1","2023-07-28 12:51:44","ze3522741","1","2023-07-31 12:46:59","ze263567","1","2023-07-28 13:42:09",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-07-31 13:41:21","ze043110","1","2023-08-02 13:28:25"," ELECTRICAL RISK CONSULTANCY being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$7545.78 excluding VAT.","ELECTRICAL RISK CONSULTANCY",,,,,,,,,"0000-00-00","0",,,"0","no","no"
